Name,State,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100
NCGC00016379-01,0,2796.018697,2964.225094,4436.234274,5147.853537,4660.033052,3412.228933,2467.76806,1604.165479,594.419346,6922.469534,8826.684408,13287.19548,16109.43888,15608.08456,12877.85396,8690.331243,4881.019189,2355.140226,252.628836,261.772408,453.427016,640.524964,718.703992,722.367556,546.834384,327.761892,205.138304,47.07591448,61.12187293,95.1692667,116.8036069,117.9003388,103.1590311,70.42644715,37.76648433,19.19427082,5400.391759,5029.504776,9068.202925,13130.25263,14941.52368,15959.38361,12408.12411,7249.177226,4730.699212,175.6736111,108.8333333,179.3055556,257.4444444,326.6111111,259.9444444,199.5,168.4444444,90.33333333,84.7278393,87.183091,73.9372379,61.28397068,49.5748197,35.17761787,33.34821703,38.19441617,22.86228254,209.7718041,259.6083649,221.453258,191.7790343,166.0434527,132.761381,117.4369087,116.2147426,90.58231638,7.655419273,7.699188471,7.557116933,7.62529719,7.645787149,7.447088206,7.389653838,7.803854571,7.889934769,1.426542863,1.797702145,1.586154445,1.390519129,1.254258924,1.063495166,0.951708745,0.899202008,0.738241185,163.6482351,147.9266111,151.1367154,156.3125314,158.9523796,164.5297279,167.6773528,172.5994578,181.9499697,5.323442761
NCGC00016382-01,0,5437.546162,5909.119955,8455.338297,9439.519939,9832.630059,9711.805498,10029.4258,8829.692316,8422.741002,14512.02162,18209.64896,26450.00175,33020.6859,35275.83324,34531.3295,34053.31084,33297.5543,29560.00139,557.251528,576.646484,1027.054012,1381.202932,1817.965068,1949.530568,1736.527632,1747.181392,1879.00748,101.8779411,129.7722604,193.1287045,250.3289828,280.7688179,269.5775908,265.9637043,268.6004458,238.0866207,12321.93975,11159.3113,21523.42813,28704.68704,39918.74584,43160.36633,38185.53992,38176.37632,42919.71314,278.7361111,212.3333333,339.25,476.4166667,583.8333333,682.8333333,669.75,567.6666667,627.9513889,72.50061549,77.75157836,62.17160512,51.86549417,39.64770185,37.64265697,43.2302836,37.09954755,33.16039765,193.4936216,239.6006442,194.485307,181.4323401,142.241263,133.8423624,146.7815122,139.9056903,116.3779582,7.430020373,7.587453737,7.551867735,7.589027099,7.330504306,7.556320031,7.485032897,7.341098286,7.397667244,1.358372548,1.707529742,1.420064004,1.375433971,1.13213233,1.044874383,1.146395277,1.128573302,0.9373489,164.29253,146.8330434,158.260501,157.7180607,160.9626848,167.2882416,164.5928445,160.4049425,168.9752486,3.716481481
NCGC00016382-07,0,5437.546162,5909.119955,8455.338297,9439.519939,9832.630059,9711.805498,10029.4258,8829.692316,8422.741002,14512.02162,18209.64896,26450.00175,33020.6859,35275.83324,34531.3295,34053.31084,33297.5543,29560.00139,557.251528,576.646484,1027.054012,1381.202932,1817.965068,1949.530568,1736.527632,1747.181392,1879.00748,101.8779411,129.7722604,193.1287045,250.3289828,280.7688179,269.5775908,265.9637043,268.6004458,238.0866207,12321.93975,11159.3113,21523.42813,28704.68704,39918.74584,43160.36633,38185.53992,38176.37632,42919.71314,278.7361111,212.3333333,339.25,476.4166667,583.8333333,682.8333333,669.75,567.6666667,627.9513889,72.50061549,77.75157836,62.17160512,51.86549417,39.64770185,37.64265697,43.2302836,37.09954755,33.16039765,193.4936216,239.6006442,194.485307,181.4323401,142.241263,133.8423624,146.7815122,139.9056903,116.3779582,7.430020373,7.587453737,7.551867735,7.589027099,7.330504306,7.556320031,7.485032897,7.341098286,7.397667244,1.358372548,1.707529742,1.420064004,1.375433971,1.13213233,1.044874383,1.146395277,1.128573302,0.9373489,164.29253,146.8330434,158.260501,157.7180607,160.9626848,167.2882416,164.5928445,160.4049425,168.9752486,3.716481481
NCGC00016383-01,0,1838.829354,1815.126342,2999.149132,2877.237966,1373.551805,242.047008,18.289152,0,0,3713.341614,4477.129404,6630.3832,7108.13914,4733.268341,1868.92118,559.5073998,0,0,155.966056,153.127944,278.062728,318.730168,364.765988,142.238592,120.932352,0,0,23.87452814,29.25695879,42.8896629,46.6510295,35.34545252,16.57113964,8.003032287,0,0,3192.618925,2862.83429,5619.739266,5987.209153,7751.699385,2948.576233,3328.517736,0,0,142.3680556,69.29166667,135.2777778,189.75,214.25,66,18,0,0,96.78049232,95.53296537,88.21026859,75.71678858,31.21708648,13.447056,1.016064,0,0,195.4390323,235.6383897,195.0112706,187.0562931,107.5742805,103.8289545,31.08374443,0,0,8.208739789,8.059365474,8.178315529,8.387636,8.290136091,7.902144,6.718464,0,0,1.256554113,1.539839936,1.261460674,1.227658671,0.803305739,0.920618869,0.444612905,0,0,168.032575,150.6754889,165.286449,157.5581356,176.174986,163.8097907,184.917652,0,0,7.493055556
NCGC00016384-03,0,3984.449913,4387.038431,5717.693089,5909.009514,5208.668724,4358.829442,3296.172473,2152.452571,1416.139015,7038.666684,8741.159922,12410.44486,12975.27274,11640.88338,9543.981242,8353.717951,7370.422645,5282.880935,249.689613,258.609292,425.35341,494.554812,579.33864,470.427196,356.16994,350.942404,272.032436,50.42747976,61.642,87.9004073,94.0117298,87.4308705,69.21412081,59.39502139,53.16038198,43.00653404,5096.071246,4783.733347,8194.512088,9552.587101,11612.60075,9899.705509,6897.579961,7039.133988,5969.494609,192.4939129,102.1095679,241.0216049,244.007716,296.7932099,235.3611111,216.3981481,169.6111111,92.44444444,128.5306424,137.094951,107.8810017,96.86900843,74.4095532,73.87846512,76.65517379,50.05703653,38.27402743,227.053764,273.1612476,234.1593369,212.7093892,166.298334,161.7623939,194.2725105,171.4051778,142.7805658,8.054503645,8.081540375,8.025536038,8.107455934,8.276266286,7.973342305,8.28302186,8.161451256,7.352228,1.626692896,1.9263125,1.658498251,1.541175898,1.249012436,1.173120692,1.381279567,1.236287953,1.162338758,164.389395,149.4916671,154.6134356,156.5997885,165.8942965,167.7916188,160.4088363,163.7007904,161.3376921,6.209481061
NCGC00016384-10,0,3984.449913,4387.038431,5717.693089,5909.009514,5208.668724,4358.829442,3296.172473,2152.452571,1416.139015,7038.666684,8741.159922,12410.44486,12975.27274,11640.88338,9543.981242,8353.717951,7370.422645,5282.880935,249.689613,258.609292,425.35341,494.554812,579.33864,470.427196,356.16994,350.942404,272.032436,50.42747976,61.642,87.9004073,94.0117298,87.4308705,69.21412081,59.39502139,53.16038198,43.00653404,5096.071246,4783.733347,8194.512088,9552.587101,11612.60075,9899.705509,6897.579961,7039.133988,5969.494609,192.4939129,102.1095679,241.0216049,244.007716,296.7932099,235.3611111,216.3981481,169.6111111,92.44444444,128.5306424,137.094951,107.8810017,96.86900843,74.4095532,73.87846512,76.65517379,50.05703653,38.27402743,227.053764,273.1612476,234.1593369,212.7093892,166.298334,161.7623939,194.2725105,171.4051778,142.7805658,8.054503645,8.081540375,8.025536038,8.107455934,8.276266286,7.973342305,8.28302186,8.161451256,7.352228,1.626692896,1.9263125,1.658498251,1.541175898,1.249012436,1.173120692,1.381279567,1.236287953,1.162338758,164.389395,149.4916671,154.6134356,156.5997885,165.8942965,167.7916188,160.4088363,163.7007904,161.3376921,6.209481061
NCGC00016384-15,0,3984.449913,4387.038431,5717.693089,5909.009514,5208.668724,4358.829442,3296.172473,2152.452571,1416.139015,7038.666684,8741.159922,12410.44486,12975.27274,11640.88338,9543.981242,8353.717951,7370.422645,5282.880935,249.689613,258.609292,425.35341,494.554812,579.33864,470.427196,356.16994,350.942404,272.032436,50.42747976,61.642,87.9004073,94.0117298,87.4308705,69.21412081,59.39502139,53.16038198,43.00653404,5096.071246,4783.733347,8194.512088,9552.587101,11612.60075,9899.705509,6897.579961,7039.133988,5969.494609,192.4939129,102.1095679,241.0216049,244.007716,296.7932099,235.3611111,216.3981481,169.6111111,92.44444444,128.5306424,137.094951,107.8810017,96.86900843,74.4095532,73.87846512,76.65517379,50.05703653,38.27402743,227.053764,273.1612476,234.1593369,212.7093892,166.298334,161.7623939,194.2725105,171.4051778,142.7805658,8.054503645,8.081540375,8.025536038,8.107455934,8.276266286,7.973342305,8.28302186,8.161451256,7.352228,1.626692896,1.9263125,1.658498251,1.541175898,1.249012436,1.173120692,1.381279567,1.236287953,1.162338758,164.389395,149.4916671,154.6134356,156.5997885,165.8942965,167.7916188,160.4088363,163.7007904,161.3376921,6.209481061
NCGC00016385-01,0,4075.766042,4415.387636,5640.203321,5975.396103,5301.181312,4489.774217,3838.020598,2569.615942,1814.834078,7611.30257,9346.505697,13111.19582,13889.14519,11741.78912,9812.198348,9081.080999,8089.524522,6469.128967,247.850545,253.671608,407.329162,521.594208,539.63267,428.725746,358.78137,333.620352,275.253856,54.35066686,66.17595569,93.99216711,102.2500974,85.29038005,70.70461016,63.8519931,57.03296108,49.92495529,4953.502244,4649.409441,7560.355484,10164.18664,10763.64942,8632.604754,6807.060339,6499.666261,5765.142148,228.4661351,103.6651235,253.6604938,263.308642,365.9290123,234.0740741,253.2222222,187.4351852,122.3333333,131.4763239,137.9808636,110.592222,90.53630459,80.32092897,84.71272108,89.25629298,62.67355956,49.04956968,245.5258894,292.078303,257.0822709,210.4415938,177.9058957,185.1358179,211.1879302,197.3054762,174.8413234,7.995178871,7.92723775,7.986846314,7.902942545,8.176252576,8.089165019,8.343752791,8.137081756,7.439293405,1.753247318,2.067998615,1.842983669,1.549243901,1.292278486,1.334049248,1.484930072,1.391047831,1.349323116,159.790395,145.294045,148.2422644,154.0028279,163.0855973,162.879335,158.3037288,158.5284454,155.8146526,7.369875326
NCGC00016385-08,0,4075.766042,4415.387636,5640.203321,5975.396103,5301.181312,4489.774217,3838.020598,2569.615942,1814.834078,7611.30257,9346.505697,13111.19582,13889.14519,11741.78912,9812.198348,9081.080999,8089.524522,6469.128967,247.850545,253.671608,407.329162,521.594208,539.63267,428.725746,358.78137,333.620352,275.253856,54.35066686,66.17595569,93.99216711,102.2500974,85.29038005,70.70461016,63.8519931,57.03296108,49.92495529,4953.502244,4649.409441,7560.355484,10164.18664,10763.64942,8632.604754,6807.060339,6499.666261,5765.142148,228.4661351,103.6651235,253.6604938,263.308642,365.9290123,234.0740741,253.2222222,187.4351852,122.3333333,131.4763239,137.9808636,110.592222,90.53630459,80.32092897,84.71272108,89.25629298,62.67355956,49.04956968,245.5258894,292.078303,257.0822709,210.4415938,177.9058957,185.1358179,211.1879302,197.3054762,174.8413234,7.995178871,7.92723775,7.986846314,7.902942545,8.176252576,8.089165019,8.343752791,8.137081756,7.439293405,1.753247318,2.067998615,1.842983669,1.549243901,1.292278486,1.334049248,1.484930072,1.391047831,1.349323116,159.790395,145.294045,148.2422644,154.0028279,163.0855973,162.879335,158.3037288,158.5284454,155.8146526,7.369875326
NCGC00016386-01,0,3923.661897,4319.119471,5540.688052,5634.052869,4919.840366,4123.385967,3433.00297,2072.255375,1504.18284,7034.506336,8633.750113,11978.175,12609.03474,10748.81474,9039.875532,8136.340652,7091.459313,5446.797062,239.821069,248.558556,403.572406,482.453324,502.131294,417.524962,328.371736,329.418572,234.872864,50.54966286,61.02901569,85.53216089,92.34970668,80.36866749,66.17037168,57.92953804,50.50916503,43.20273782,4936.942371,4643.521993,7802.849367,9546.327657,10252.95722,8733.79558,6490.868586,6642.254538,4985.367825,189.4661351,98.22067901,243.7716049,235.2777778,285.5432099,197.1944444,210.7222222,170.3333333,88.77777778,130.7887299,139.3264345,110.813761,93.90088115,79.35226397,79.29588398,85.82507425,51.80638437,47.00571375,234.4835445,278.5080682,239.5635,210.1505791,173.3679796,173.8437602,203.4085163,177.2864828,170.2124082,7.994035633,8.018017935,8.07144812,8.040888733,8.098891839,8.029326192,8.2092934,8.2354643,7.339777,1.684988762,1.968677925,1.710643218,1.539161778,1.29626883,1.272507148,1.448238451,1.262729126,1.350085557,164.5647457,149.791032,156.0569873,159.105461,165.3702778,167.9576073,162.2717146,166.0563634,155.7927445,6.315537837
NCGC00016386-06,0,3923.661897,4319.119471,5540.688052,5634.052869,4919.840366,4123.385967,3433.00297,2072.255375,1504.18284,7034.506336,8633.750113,11978.175,12609.03474,10748.81474,9039.875532,8136.340652,7091.459313,5446.797062,239.821069,248.558556,403.572406,482.453324,502.131294,417.524962,328.371736,329.418572,234.872864,50.54966286,61.02901569,85.53216089,92.34970668,80.36866749,66.17037168,57.92953804,50.50916503,43.20273782,4936.942371,4643.521993,7802.849367,9546.327657,10252.95722,8733.79558,6490.868586,6642.254538,4985.367825,189.4661351,98.22067901,243.7716049,235.2777778,285.5432099,197.1944444,210.7222222,170.3333333,88.77777778,130.7887299,139.3264345,110.813761,93.90088115,79.35226397,79.29588398,85.82507425,51.80638437,47.00571375,234.4835445,278.5080682,239.5635,210.1505791,173.3679796,173.8437602,203.4085163,177.2864828,170.2124082,7.994035633,8.018017935,8.07144812,8.040888733,8.098891839,8.029326192,8.2092934,8.2354643,7.339777,1.684988762,1.968677925,1.710643218,1.539161778,1.29626883,1.272507148,1.448238451,1.262729126,1.350085557,164.5647457,149.791032,156.0569873,159.105461,165.3702778,167.9576073,162.2717146,166.0563634,155.7927445,6.315537837
NCGC00016387-02,0,4526.853468,5160.130455,8415.528729,10140.47633,10298.18793,9470.693894,7611.92214,6456.984631,4794.628266,12273.31853,17137.17005,29065.60568,39304.80309,43523.63225,40507.71835,33178.93898,26358.96562,20542.47418,503.117808,535.495356,1063.554612,1717.739176,2248.042796,2486.309,2223.51336,1710.717436,1391.818272,87.29093219,123.4631034,217.7325041,308.5330009,359.4131593,345.2964187,283.6136,222.8303757,172.6656797,11181.57577,10257.90802,21645.74668,36294.07047,49487.86009,56785.74178,51024.64111,39235.38127,31515.98078,251.625,169.0277778,318.7361111,463.5555556,565.6597222,636.9166667,631.7777778,477.7916667,426.5972222,66.57137453,72.67789373,58.44117173,43.33536894,33.11314447,27.37194767,24.95712177,27.36010437,25.50334184,180.4899783,241.3685923,201.8444839,167.969244,139.9473706,117.0743305,108.7834065,111.6905323,109.2684797,7.398791294,7.542188113,7.385795917,7.340765709,7.228433428,7.185864162,7.290207738,7.248802695,7.403288681,1.283690179,1.73891695,1.512031279,1.318517098,1.155669323,0.997966528,0.929880656,0.944196507,0.918434467,164.4349378,144.4775778,150.3176853,155.1028653,159.1249521,164.120641,167.2939053,166.2516156,167.6381956,3.700367647
NCGC00016388-01,0,5185.15219,5878.06329,8842.844543,10402.70484,11695.21349,11158.25183,9648.006021,7997.176364,6518.596449,11790.34757,15160.76108,23158.59649,27868.81947,31069.30477,31698.76274,29847.18575,24391.1519,18701.25007,424.079672,456.187488,831.715004,930.186356,1190.375188,1388.343476,1357.403596,1312.011352,978.728108,77.29432481,98.73413913,151.1664561,187.0946645,211.8486294,220.4372399,214.7385091,179.9272648,134.2586244,8551.980894,8288.555255,16068.25574,17559.40535,23015.80564,27571.91311,27044.8708,27763.44114,20551.21089,215.5833333,184.6944444,325.3055556,361.7222222,470.5,538.1944444,510.5833333,479.6388889,363.8055556,97.83306019,103.1239174,86.69455434,88.91200717,77.96808994,64.4985655,56.42108784,47.3205702,52.14877159,222.4593882,265.9782645,227.0450636,238.1950382,207.1286985,183.2298424,174.5449459,144.3263426,149.6100006,8.001503245,8.003289263,8.154068667,7.950310735,7.935834587,8.025106798,7.938032725,7.763380781,7.829824864,1.458383487,1.732177879,1.48202408,1.599099697,1.412324196,1.274203699,1.255780755,1.064658372,1.074068996,161.3581301,145.4132501,157.531919,150.0803876,153.4387043,159.3752203,158.1571392,164.2807168,164.4096871,4.067610063
NCGC00016389-01,0,3921.63568,4288.556166,6238.573772,7016.337847,6998.512515,7239.403577,6606.772776,4999.912094,3555.508814,9804.296699,12320.85778,17782.03299,19801.88897,19887.60693,21212.51931,20876.61765,17945.46021,14043.25446,338.097504,355.821648,605.658016,826.188588,829.127092,822.365356,845.37472,839.843264,715.51256,66.2309701,84.46832988,125.1385769,140.2472048,139.1554826,147.9859375,149.8107825,136.9256799,114.3297547,7086.279789,6702.714446,11956.73608,17175.45881,17159.19548,16584.78154,16847.63866,17523.37982,15561.46887,224.4166667,148.9444444,239.5833333,339.2222222,387,383.7777778,403.7777778,362.1666667,263,89.12808364,93.22948187,78.96928825,65.57325091,66.02370297,68.94670073,61.173822,45.45374631,36.28070218,222.824925,267.8447343,225.0890252,185.0643829,187.6189333,202.0239934,193.3020153,163.1405474,143.2985149,7.684034182,7.735253217,7.666557165,7.721388673,7.821953698,7.83205101,7.827543704,7.634938764,7.301148571,1.50524932,1.836268041,1.584032619,1.31072154,1.312787572,1.409389881,1.387136875,1.244778908,1.16663015,161.0518134,145.7111836,151.3510896,160.5183066,161.8792026,157.9503004,155.9966543,159.3034529,158.7904987,5.100378788
NCGC00016390-01,0,3763.080192,4269.165818,5897.67287,6277.913799,6437.178799,6588.481632,5924.342761,5071.060664,4277.767135,10347.04427,13209.97309,19073.1979,21590.16191,21173.20731,21013.82514,20421.7474,19604.3773,17803.64505,363.217504,385.164944,687.685352,935.53586,967.055052,981.059,893.832692,862.862824,881.930364,72.17863062,93.14562775,139.28433,163.1292214,159.8114487,154.157119,152.7942198,153.9286449,145.9155647,7867.765413,7314.955779,13867.97212,19772.27589,20606.15203,20587.58275,18625.26054,18244.54949,19514.56115,157.3888889,138.3333333,234.4722222,291.1944444,330.3611111,382.6666667,324.8333333,278.3333333,243.6666667,76.79755494,83.70913369,64.80959198,50.22331039,49.51675999,51.47251275,50.20629458,43.34239884,35.06366504,211.1641689,259.0190803,209.5955813,172.7212953,162.8708255,164.1705089,173.0656559,167.5587803,145.9315168,7.412602122,7.552253804,7.55698189,7.48428688,7.438885015,7.664523438,7.574853322,7.374895932,7.22893741,1.473033278,1.826384858,1.530597033,1.305033771,1.229318836,1.204352492,1.29486627,1.315629444,1.196029219,160.5666411,143.4305055,152.395298,158.1782071,158.5088618,160.8404903,157.841191,155.9363204,159.9554193,3.212018141
NCGC00016391-05,0,19117.06846,3841.612115,6487.002378,9068.606305,10944.84801,4715.248469,1919.159737,129.9518338,0,5987.974025,6428.502331,9494.314882,10415.12065,8268.058974,4751.232954,1916.238299,243.4478864,0,144.803225,150.55241,228.886996,289.04997,253.0451,176.335692,98.141028,20.637504,0,62.55126852,47.67748523,73.65960678,85.0325725,74.56393988,44.34284161,25.29918652,4.45656836,0,2739.817077,2683.18738,4142.428519,5369.651933,4758.353892,3457.201419,2107.032628,511.9561674,0,82.75013813,68.06205761,97.46986008,127.0020412,105.5037476,68.87733333,23.45758025,3.024888889,0,1062.059359,202.1901113,223.6897372,251.9057307,353.0596134,214.3294759,147.6276721,43.31727792,0,332.6652236,338.3422279,327.3901683,289.3089068,266.7115798,215.9651343,147.4029461,81.14929546,0,8.044623611,7.923811053,7.892655034,8.029165833,8.162745161,8.015258727,7.549309846,6.879168,0,3.475070474,2.509341328,2.539986441,2.362015903,2.405288383,2.01558371,1.946091271,1.485522787,0,152.2120598,141.2203884,142.8423627,149.1569981,153.4952869,157.145519,162.0794329,170.6520558,0,4.597229896
