,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
4589,25,1,3,secondary,0,1857,1,0,cellular,13,apr,295,4,187,6,14,1
4590,53,0,3,secondary,0,2892,0,0,cellular,9,apr,527,3,-1,0,11,1
4591,62,6,1,tertiary,0,6,1,0,cellular,13,apr,103,1,182,3,14,1
4592,34,7,2,secondary,0,1076,0,0,cellular,12,may,152,1,182,6,14,1
4593,26,0,3,secondary,1,-930,1,0,cellular,14,may,786,1,-1,0,11,1
4594,39,1,2,secondary,0,1382,1,0,cellular,11,feb,397,2,-1,0,11,1
4595,45,4,3,tertiary,0,2048,1,0,cellular,18,oct,310,1,804,1,12,1
4596,19,8,3,primary,0,608,0,0,cellular,12,may,236,1,180,2,14,1
4597,33,1,1,11,1,-274,1,1,cellular,17,apr,715,2,329,2,12,1
4598,43,0,2,secondary,0,132,0,0,cellular,27,may,187,2,71,1,14,1
4599,35,9,3,secondary,0,344,0,0,cellular,27,aug,519,16,-1,0,11,1
4600,52,1,2,secondary,0,2230,0,0,cellular,29,oct,423,3,-1,0,11,1
4601,28,6,3,secondary,0,5679,1,0,cellular,9,feb,701,4,-1,0,11,1
4602,35,1,3,secondary,0,885,1,0,cellular,15,jul,632,6,-1,0,11,1
4603,50,1,2,primary,0,3764,0,0,telephone,9,sep,214,2,99,4,12,1
4604,37,7,2,secondary,0,4017,0,0,cellular,30,apr,665,2,196,1,14,1
4605,36,9,2,secondary,0,368,1,1,11,6,may,1597,2,-1,0,11,1
4606,61,5,2,secondary,0,569,0,0,cellular,4,aug,219,1,-1,0,11,1
4607,24,1,2,secondary,0,272,0,0,cellular,16,0,105,2,94,2,14,1
4608,35,7,3,primary,0,167,0,1,cellular,11,jul,614,2,-1,0,11,1
4609,32,4,2,tertiary,0,1388,1,0,cellular,30,apr,753,1,-1,0,11,1
4610,45,1,2,secondary,0,7895,1,0,cellular,4,feb,872,1,-1,0,11,1
4611,43,1,2,secondary,0,2160,0,0,cellular,8,sep,261,1,98,1,14,1
4612,39,9,2,secondary,0,1587,1,0,cellular,2,jun,171,3,-1,0,11,1
4613,35,4,1,tertiary,0,1723,1,0,cellular,25,jul,862,1,-1,0,11,1
4614,23,8,3,tertiary,0,691,0,0,cellular,27,may,1178,1,178,6,14,1
4615,34,1,2,secondary,0,243,1,0,cellular,18,may,507,1,-1,0,11,1
4616,47,0,3,secondary,0,3696,0,0,cellular,12,jan,758,4,-1,0,11,1
4617,21,8,3,secondary,0,71,0,0,cellular,13,jan,169,2,-1,0,11,1
4618,37,11,3,tertiary,0,0,0,0,cellular,8,jun,257,2,97,1,14,1
4619,53,0,2,secondary,0,3765,0,0,11,20,jun,1094,3,-1,0,11,1
4620,46,1,2,primary,0,977,0,1,telephone,2,feb,436,3,-1,0,11,1
4621,26,9,3,tertiary,0,15161,0,0,cellular,2,feb,280,1,-1,0,11,1
4622,51,0,2,tertiary,0,0,1,1,cellular,8,mar,124,2,-1,0,11,1
4623,58,2,2,tertiary,0,776,1,0,telephone,9,jul,990,1,-1,0,11,1
4624,51,0,3,secondary,0,1994,0,0,11,18,jun,771,2,-1,0,11,1
4625,33,0,2,secondary,0,616,0,0,cellular,6,sep,250,3,-1,0,11,1
4626,46,3,2,primary,0,3512,0,0,cellular,30,oct,175,1,197,1,12,1
4627,34,9,3,tertiary,0,6529,0,0,cellular,14,aug,505,2,-1,0,11,1
4628,40,1,2,primary,0,0,1,0,cellular,21,jul,1080,4,-1,0,11,1
4629,40,0,1,secondary,0,2129,0,0,cellular,30,apr,452,1,-1,0,11,1
4630,46,9,3,secondary,0,874,0,0,cellular,19,0,819,3,-1,0,11,1
4631,59,2,2,secondary,0,496,0,0,cellular,22,oct,738,3,183,1,14,1
4632,34,9,2,tertiary,0,1539,1,0,cellular,15,jun,441,1,56,1,13,1
4633,49,4,1,tertiary,0,348,0,0,cellular,30,oct,125,1,-1,0,11,1
4634,28,4,3,tertiary,0,1287,1,0,cellular,26,feb,65,1,-1,0,11,1
4635,56,4,2,tertiary,0,12356,1,0,cellular,26,may,410,1,551,5,13,1
4636,28,9,3,secondary,0,5763,0,1,cellular,5,mar,196,2,-1,0,11,1
4637,33,1,2,secondary,0,-267,1,0,cellular,20,apr,1030,3,-1,0,11,1
4638,37,10,3,secondary,0,443,0,0,cellular,29,jan,1600,1,-1,0,11,1
4639,38,7,2,secondary,0,934,1,0,cellular,14,may,715,1,-1,0,11,1
4640,25,9,3,secondary,0,4859,0,0,cellular,12,jan,227,1,-1,0,11,1
4641,74,5,2,tertiary,0,1843,0,0,cellular,15,sep,251,2,184,3,14,1
4642,42,10,2,secondary,0,1289,0,0,cellular,15,jul,250,4,415,2,12,1
4643,29,3,3,tertiary,0,19,0,0,cellular,3,dec,274,1,230,1,14,1
4644,60,5,2,secondary,0,8332,0,0,cellular,16,mar,279,1,194,7,13,1
4645,41,1,2,secondary,0,5517,1,0,cellular,10,jul,584,1,-1,0,11,1
4646,51,0,2,secondary,0,949,0,0,cellular,5,aug,1092,1,-1,0,11,1
4647,49,1,2,primary,0,-157,1,0,cellular,7,jul,491,3,-1,0,11,1
4648,41,4,2,tertiary,0,254,0,0,cellular,9,jun,183,2,294,2,12,1
4649,31,1,2,secondary,0,136,0,0,cellular,12,may,228,2,267,1,12,1
4650,25,0,3,secondary,0,285,0,0,cellular,3,jul,658,3,-1,0,11,1
4651,32,4,1,tertiary,0,874,0,0,cellular,12,aug,1282,6,-1,0,11,1
4652,73,5,2,tertiary,0,1641,1,0,cellular,27,feb,49,2,-1,0,11,1
4653,31,4,3,secondary,0,1088,1,0,cellular,8,apr,575,2,-1,0,11,1
4654,32,8,3,tertiary,0,1138,0,0,telephone,10,feb,402,3,-1,0,11,1
4655,27,8,3,tertiary,0,13107,1,0,cellular,6,apr,661,1,314,2,12,1
4656,60,5,2,tertiary,0,2557,1,0,cellular,2,feb,415,1,-1,0,11,1
4657,34,0,2,tertiary,0,142,1,0,cellular,13,may,459,1,-1,0,11,1
4658,43,0,3,secondary,0,733,1,0,cellular,19,0,1102,3,-1,0,11,1
4659,31,2,3,tertiary,1,-405,1,1,cellular,13,aug,703,2,-1,0,11,1
4660,42,4,3,tertiary,0,11008,0,0,cellular,28,jul,822,6,405,1,14,1
4661,27,7,3,secondary,0,246,0,0,cellular,17,jun,453,2,-1,0,11,1
4662,57,5,2,tertiary,0,0,1,1,11,28,may,648,1,-1,0,11,1
4663,30,4,3,tertiary,0,536,0,0,cellular,14,jan,362,2,91,2,14,1
4664,45,0,1,tertiary,0,1506,0,0,cellular,28,jul,365,4,-1,0,11,1
4665,49,0,3,secondary,0,716,1,0,11,15,may,1257,3,-1,0,11,1
4666,31,4,3,tertiary,0,354,0,0,cellular,21,apr,242,2,-1,0,11,1
4667,41,4,1,tertiary,0,1757,0,0,cellular,22,apr,314,1,239,13,12,1
4668,57,9,2,secondary,0,7554,0,0,telephone,28,oct,141,1,-1,0,11,1
4669,57,4,1,11,0,854,0,0,cellular,6,oct,480,1,40,5,14,1
4670,58,5,2,secondary,0,1230,0,0,cellular,20,may,420,1,87,1,12,1
4671,54,4,2,tertiary,0,1303,0,0,cellular,3,feb,1635,1,-1,0,11,1
4672,36,4,2,tertiary,0,93,0,0,cellular,12,jul,262,2,182,7,12,1
4673,53,7,1,primary,0,-291,1,1,11,7,may,591,1,-1,0,11,1
4674,34,0,2,tertiary,0,69,0,1,cellular,3,aug,263,3,251,3,14,1
4675,27,10,3,secondary,0,771,0,0,cellular,21,oct,181,1,302,3,13,1
4676,41,7,3,secondary,0,-675,1,1,cellular,18,mar,147,4,-1,0,11,1
4677,62,9,2,secondary,0,973,0,0,cellular,2,feb,326,1,-1,0,11,1
4678,27,1,3,primary,0,377,0,0,cellular,19,feb,645,2,-1,0,11,1
4679,37,9,2,secondary,0,480,0,0,cellular,22,oct,344,2,182,8,13,1
4680,22,8,3,secondary,0,552,0,0,cellular,1,sep,327,1,-1,0,11,1
4681,27,8,3,tertiary,0,3733,1,0,telephone,13,feb,299,6,-1,0,11,1
4682,30,7,3,secondary,0,-158,1,0,cellular,12,may,426,1,370,2,12,1
4683,28,0,3,secondary,0,136,0,0,cellular,16,jun,355,1,-1,0,11,1
4684,27,0,3,secondary,0,4590,1,0,cellular,10,0,131,4,89,3,12,1
4685,42,4,1,secondary,0,283,1,0,cellular,23,jul,761,1,-1,0,11,1
4686,36,4,2,tertiary,0,0,1,0,telephone,23,oct,140,1,143,3,12,1
4687,27,1,2,secondary,0,419,1,0,11,4,jun,1181,2,-1,0,11,1
4688,58,7,1,secondary,0,462,0,0,cellular,12,aug,332,1,-1,0,11,1
4689,55,9,1,secondary,1,4,0,0,cellular,28,jan,1048,1,-1,0,11,1
4690,52,0,1,secondary,0,363,1,0,cellular,21,aug,168,1,462,1,14,1
4691,42,4,3,tertiary,0,7560,0,0,cellular,28,jan,132,1,-1,0,11,1
4692,46,4,1,tertiary,0,1297,0,0,cellular,11,aug,716,3,-1,0,11,1
4693,32,9,3,secondary,0,40,0,0,cellular,8,aug,419,2,-1,0,11,1
4694,52,9,3,secondary,0,436,0,1,11,22,mar,95,1,-1,0,11,1
4695,57,0,2,secondary,0,403,1,0,cellular,18,may,603,1,340,2,13,1
4696,40,9,3,secondary,0,5637,1,0,11,30,may,553,3,-1,0,11,1
4697,30,6,3,tertiary,0,916,0,0,cellular,29,dec,449,2,-1,0,11,1
4698,30,4,2,tertiary,0,1942,1,1,cellular,21,0,436,2,178,3,13,1
4699,39,9,1,secondary,0,385,0,0,cellular,13,oct,242,1,48,2,12,1
4700,28,9,3,secondary,1,-1042,1,0,11,6,jun,712,2,-1,0,11,1
4701,34,4,2,tertiary,0,3696,0,0,cellular,8,apr,758,2,160,5,13,1
4702,30,4,3,tertiary,0,3384,0,0,cellular,4,jun,578,2,-1,0,11,1
4703,24,9,2,secondary,0,556,1,0,cellular,8,feb,278,1,94,4,14,1
4704,59,4,2,tertiary,0,315,0,0,cellular,2,mar,591,1,176,2,12,1
4705,38,10,2,tertiary,0,2812,1,0,cellular,30,apr,830,1,-1,0,11,1
4706,47,10,2,primary,0,324,0,0,cellular,21,0,462,2,-1,0,11,1
4707,52,1,2,secondary,0,-519,1,0,11,9,jun,442,8,-1,0,11,1
4708,35,8,3,secondary,0,188,1,0,cellular,16,feb,75,3,200,5,12,1
4709,61,4,2,tertiary,0,267,0,0,cellular,20,apr,190,1,-1,0,11,1
4710,46,6,1,tertiary,0,21,0,0,cellular,30,jul,566,2,-1,0,11,1
4711,55,0,2,11,0,2038,0,0,cellular,9,apr,394,1,-1,0,11,1
4712,42,9,3,11,0,11115,0,0,cellular,10,aug,187,1,102,1,14,1
4713,26,4,3,tertiary,0,194,0,0,cellular,22,apr,407,2,-1,0,11,1
4714,58,0,2,secondary,0,169,0,0,cellular,13,aug,880,1,92,8,14,1
4715,46,4,1,secondary,0,0,0,0,cellular,27,aug,763,5,-1,0,11,1
4716,39,4,2,secondary,0,2981,0,0,cellular,26,mar,200,1,-1,0,11,1
4717,29,8,3,secondary,0,67,0,0,cellular,23,feb,211,1,187,5,14,1
4718,21,9,3,11,0,360,0,0,cellular,26,may,131,2,-1,0,11,1
4719,57,9,2,primary,0,3376,1,0,telephone,2,jun,421,2,-1,0,11,1
4720,31,4,3,tertiary,0,4718,1,0,cellular,21,0,536,1,-1,0,11,1
4721,49,9,1,11,0,387,0,0,cellular,28,jan,325,1,-1,0,11,1
4722,56,4,1,tertiary,0,4266,1,0,11,17,jun,490,4,-1,0,11,1
4723,30,0,2,secondary,0,396,1,0,cellular,13,may,366,3,348,2,12,1
4724,34,9,3,secondary,0,2085,0,0,cellular,10,aug,356,3,182,2,14,1
4725,35,4,3,tertiary,0,62,1,0,cellular,20,apr,213,3,-1,0,11,1
4726,55,5,1,secondary,0,-268,0,1,cellular,24,jul,1417,1,-1,0,11,1
4727,44,1,2,secondary,0,1697,1,0,11,4,jul,150,2,-1,0,11,1
4728,36,9,2,tertiary,0,341,0,0,cellular,13,aug,282,1,-1,0,11,1
4729,63,5,1,primary,0,109,0,0,cellular,10,0,406,2,-1,0,11,1
4730,37,4,2,tertiary,0,0,0,0,cellular,15,jan,426,2,196,1,13,1
4731,58,5,2,primary,0,4158,0,0,cellular,13,aug,455,2,-1,0,11,1
4732,37,4,2,tertiary,0,156,0,0,cellular,19,0,366,3,-1,0,11,1
4733,26,4,3,tertiary,0,390,0,0,cellular,7,aug,325,1,-1,0,11,1
4734,44,1,3,primary,0,36,1,0,cellular,15,may,551,1,371,2,12,1
4735,37,9,3,tertiary,0,0,1,0,cellular,23,jul,366,6,-1,0,11,1
4736,53,4,1,tertiary,0,50,1,0,cellular,15,may,669,1,337,3,12,1
4737,37,4,3,tertiary,0,102,1,0,cellular,6,may,445,1,258,2,12,1
4738,40,1,2,primary,0,57,1,0,cellular,31,jul,1007,9,-1,0,11,1
4739,40,1,1,secondary,0,973,0,0,cellular,14,may,449,1,-1,0,11,1
4740,31,4,2,tertiary,0,3,1,1,cellular,11,feb,331,1,-1,0,11,1
4741,36,6,2,secondary,0,1245,1,0,11,6,jun,1469,9,-1,0,11,1
4742,36,1,2,primary,0,828,0,0,cellular,13,may,1512,1,345,8,12,1
4743,52,1,2,11,0,0,1,0,cellular,9,jul,1486,1,-1,0,11,1
4744,39,1,2,secondary,0,167,1,1,cellular,12,may,612,1,-1,0,11,1
4745,47,0,2,11,0,66,0,0,cellular,7,aug,358,1,-1,0,11,1
4746,49,2,2,secondary,0,687,1,0,cellular,17,apr,772,1,-1,0,11,1
4747,32,9,2,tertiary,0,2688,0,0,cellular,14,oct,216,1,57,1,12,1
4748,36,4,2,tertiary,0,625,1,0,cellular,18,jul,1360,9,-1,0,11,1
4749,27,9,3,secondary,0,1742,1,0,11,16,may,787,1,-1,0,11,1
4750,71,5,1,primary,0,1729,0,0,cellular,17,0,456,2,-1,0,11,1
4751,32,1,2,secondary,0,889,1,0,cellular,10,sep,185,1,99,5,14,1
4752,29,4,3,tertiary,0,224,1,0,cellular,24,apr,65,2,81,3,12,1
4753,64,3,2,primary,0,768,0,0,cellular,14,jan,371,1,-1,0,11,1
4754,24,8,3,secondary,0,1809,0,0,cellular,11,oct,165,1,95,2,14,1
4755,21,8,3,primary,0,423,0,0,telephone,18,jan,287,5,285,5,14,1
4756,42,2,1,secondary,0,335,1,0,cellular,12,may,580,1,-1,0,11,1
4757,47,1,2,secondary,0,182,1,0,telephone,10,jul,39,1,-1,0,11,1
4758,53,1,1,primary,0,4401,0,0,telephone,11,0,241,1,92,1,14,1
4759,33,0,3,secondary,0,607,0,0,cellular,27,feb,110,2,-1,0,11,1
4760,62,5,2,primary,0,1084,0,0,cellular,14,apr,505,1,-1,0,11,1
4761,33,1,2,secondary,0,0,0,0,cellular,29,jul,454,6,-1,0,11,1
4762,58,10,2,secondary,0,687,1,0,cellular,30,apr,341,2,-1,0,11,1
4763,52,7,2,secondary,0,659,0,0,cellular,27,oct,113,1,-1,0,11,1
4764,37,9,3,secondary,0,1435,0,0,cellular,18,aug,724,16,-1,0,11,1
4765,37,4,3,tertiary,0,8828,0,0,11,12,jun,1010,3,-1,0,11,1
4766,34,0,2,tertiary,0,69,0,1,cellular,25,0,296,1,205,2,12,1
4767,79,5,1,primary,0,79,0,0,cellular,9,oct,1106,2,-1,0,11,1
4768,54,6,2,tertiary,0,990,0,0,cellular,3,jun,244,2,-1,0,11,1
4769,28,0,3,secondary,0,2290,1,0,cellular,18,may,2301,1,-1,0,11,1
4770,33,4,2,tertiary,0,679,0,0,cellular,5,aug,1109,2,-1,0,11,1
4771,21,1,2,primary,0,-172,1,1,cellular,15,may,409,1,361,3,12,1
4772,46,6,2,secondary,0,548,0,0,cellular,12,aug,1181,4,-1,0,11,1
4773,38,9,3,secondary,0,565,1,0,cellular,30,apr,1143,1,-1,0,11,1
4774,32,7,2,primary,0,228,1,0,cellular,21,jul,1017,6,-1,0,11,1
4775,34,6,2,tertiary,0,0,0,0,cellular,28,aug,730,11,-1,0,11,1
4776,49,0,3,tertiary,0,228,1,0,cellular,2,mar,368,1,-1,0,11,1
4777,31,9,3,tertiary,0,454,0,0,cellular,30,apr,266,1,-1,0,11,1
4778,32,6,2,secondary,0,514,1,0,cellular,11,jul,812,1,-1,0,11,1
4779,38,1,3,tertiary,0,2885,1,0,11,20,jun,1422,10,-1,0,11,1
4780,27,1,3,tertiary,0,567,0,0,cellular,25,0,238,2,184,1,14,1
4781,78,11,2,11,0,2235,0,0,telephone,14,apr,300,3,-1,0,11,1
4782,60,5,2,secondary,0,5267,0,0,cellular,4,sep,520,1,-1,0,11,1
4783,36,0,2,tertiary,0,29,0,0,cellular,12,aug,576,1,-1,0,11,1
4784,75,5,2,secondary,0,291,0,0,cellular,12,aug,350,1,182,2,14,1
4785,30,4,3,tertiary,0,4889,0,0,cellular,11,aug,545,2,-1,0,11,1
4786,30,4,3,tertiary,0,502,0,1,cellular,18,jul,572,1,-1,0,11,1
4787,50,0,2,secondary,0,3608,1,0,cellular,13,0,176,2,197,2,14,1
4788,37,4,2,tertiary,0,3556,0,0,cellular,9,0,268,1,-1,0,11,1
4789,60,0,1,secondary,0,-41,1,1,cellular,6,feb,1658,1,262,1,12,1
4790,26,4,3,tertiary,0,3944,1,0,cellular,14,may,974,2,-1,0,11,1
4791,49,7,2,secondary,0,202,1,0,cellular,17,0,651,2,104,1,12,1
4792,40,9,3,tertiary,0,1175,0,0,cellular,14,apr,184,1,-1,0,11,1
4793,46,0,2,secondary,0,974,0,0,cellular,17,mar,178,1,-1,0,11,1
4794,38,4,3,tertiary,0,3141,0,0,cellular,9,0,347,4,189,2,14,1
4795,74,5,1,secondary,0,4079,0,0,cellular,19,oct,343,3,-1,0,11,1
4796,35,7,3,tertiary,0,0,0,0,cellular,3,jul,704,1,-1,0,11,1
4797,50,10,2,secondary,0,3357,0,0,cellular,9,jun,239,4,-1,0,11,1
4798,54,4,2,primary,0,2587,0,0,cellular,2,jun,236,2,-1,0,11,1
4799,35,4,1,tertiary,0,434,1,0,cellular,13,aug,1314,2,-1,0,11,1
4800,36,10,3,tertiary,0,1291,0,0,cellular,3,feb,298,1,-1,0,11,1
4801,30,1,3,secondary,0,315,0,0,cellular,23,jun,1407,1,-1,0,11,1
4802,36,7,2,secondary,0,394,0,0,cellular,5,aug,324,1,-1,0,11,1
4803,41,4,2,tertiary,0,5561,0,0,cellular,20,aug,649,2,-1,0,11,1
4804,30,0,3,secondary,0,3528,0,0,cellular,4,aug,250,1,92,2,12,1
4805,39,2,2,primary,0,437,1,0,11,27,oct,150,1,-1,0,11,1
4806,34,7,3,tertiary,0,3119,0,0,cellular,16,oct,306,1,-1,0,11,1
4807,32,7,2,secondary,0,264,1,1,cellular,19,0,1502,1,-1,0,11,1
4808,35,10,2,primary,0,3285,0,0,cellular,21,0,1555,2,-1,0,11,1
4809,50,4,2,tertiary,0,1396,0,0,cellular,25,aug,731,6,-1,0,11,1
4810,28,7,2,secondary,0,510,1,1,cellular,8,jul,1767,2,-1,0,11,1
4811,44,1,2,primary,0,-101,1,0,cellular,15,may,679,1,366,4,12,1
4812,32,1,2,primary,0,634,0,0,cellular,29,jan,696,1,-1,0,11,1
4813,30,4,3,tertiary,0,4210,0,0,cellular,12,aug,796,4,-1,0,11,1
4814,59,5,2,secondary,0,0,0,0,11,5,jun,812,1,-1,0,11,1
4815,35,9,1,secondary,0,84,1,1,cellular,6,may,954,1,-1,0,11,1
4816,30,1,2,secondary,0,278,1,1,11,23,may,1073,1,-1,0,11,1
4817,42,4,2,11,0,849,1,0,cellular,8,oct,667,1,321,1,13,1
4818,63,5,2,secondary,0,1612,0,0,telephone,17,feb,233,2,-1,0,11,1
4819,35,9,3,secondary,0,204,1,0,cellular,25,may,236,1,-1,0,11,1
4820,43,10,1,secondary,0,1854,0,0,cellular,30,apr,323,1,-1,0,11,1
4821,27,9,3,tertiary,0,4661,0,0,cellular,8,apr,114,1,-1,0,11,1
4822,29,6,3,tertiary,0,1579,0,0,cellular,13,jul,178,1,181,4,14,1
4823,54,10,2,secondary,0,1561,0,0,cellular,25,may,352,3,186,2,12,1
4824,80,5,2,primary,0,1468,0,0,cellular,13,jan,330,3,-1,0,11,1
4825,57,1,2,secondary,0,2887,0,0,cellular,21,aug,819,10,-1,0,11,1
4826,33,4,3,tertiary,0,224,0,0,cellular,23,sep,409,2,92,4,14,1
4827,65,5,2,primary,0,1760,0,0,cellular,18,aug,855,4,-1,0,11,1
4828,59,0,2,secondary,0,3735,0,0,cellular,17,jun,243,3,91,6,14,1
4829,30,3,3,tertiary,0,19,0,0,cellular,4,aug,139,1,92,5,14,1
4830,28,1,2,secondary,0,61,1,0,cellular,4,may,226,2,319,1,14,1
4831,29,9,2,secondary,0,95,0,1,cellular,3,feb,172,3,-1,0,11,1
4832,31,6,2,tertiary,0,5,1,1,cellular,21,0,635,1,135,2,12,1
4833,31,4,3,secondary,0,360,1,0,cellular,18,may,309,1,-1,0,11,1
4834,49,1,2,secondary,0,1730,1,0,cellular,4,aug,605,2,92,4,14,1
4835,43,10,2,tertiary,0,0,0,0,cellular,16,jul,745,1,281,1,12,1
4836,40,10,3,tertiary,0,7968,0,0,cellular,2,mar,263,2,180,2,14,1
4837,39,10,2,primary,0,7005,1,0,cellular,28,jul,429,2,184,3,14,1
4838,71,9,2,secondary,0,3020,0,0,telephone,30,jul,304,1,270,3,12,1
4839,38,6,3,tertiary,0,605,0,0,telephone,18,jun,1603,10,-1,0,11,1
4840,30,4,3,tertiary,0,376,1,0,cellular,21,0,710,1,-1,0,11,1
4841,45,10,2,secondary,0,891,1,0,11,7,jan,118,1,-1,0,11,1
4842,67,5,1,secondary,0,704,0,0,cellular,6,may,613,1,87,3,14,1
4843,58,0,2,secondary,0,4348,1,0,cellular,23,jun,790,4,141,1,13,1
4844,45,0,1,secondary,0,2353,1,0,cellular,5,mar,182,1,107,2,13,1
4845,34,4,2,tertiary,0,8000,0,0,cellular,12,feb,291,1,260,2,12,1
4846,27,9,3,tertiary,0,2781,1,0,cellular,24,may,168,1,389,1,12,1
4847,51,1,2,primary,0,541,0,0,cellular,11,aug,663,3,-1,0,11,1
4848,38,4,2,11,0,3576,0,0,cellular,26,may,579,1,-1,0,11,1
4849,28,4,3,tertiary,0,2725,0,0,cellular,16,jun,292,1,504,1,12,1
4850,25,8,3,secondary,0,2354,0,0,cellular,5,feb,226,7,-1,0,11,1
4851,37,7,2,secondary,0,775,0,0,cellular,14,aug,150,2,-1,0,11,1
4852,38,1,2,secondary,0,622,1,0,11,21,may,611,2,-1,0,11,1
4853,37,9,3,secondary,0,4,0,0,cellular,11,aug,933,1,-1,0,11,1
4854,34,4,3,tertiary,0,5,0,0,cellular,18,aug,370,2,-1,0,11,1
4855,37,9,3,tertiary,0,3943,0,0,cellular,6,apr,1138,2,138,1,12,1
4856,76,5,1,primary,0,802,0,0,cellular,9,mar,241,1,181,5,14,1
4857,48,4,2,tertiary,0,2351,0,0,cellular,15,sep,150,1,105,3,14,1
4858,49,9,1,tertiary,0,1807,1,0,cellular,12,mar,229,1,-1,0,11,1
4859,62,3,2,secondary,0,2,0,0,cellular,3,0,322,1,-1,0,11,1
4860,33,7,3,11,0,2297,0,0,cellular,27,jul,527,1,-1,0,11,1
4861,19,8,3,11,0,779,0,0,cellular,1,apr,184,4,-1,0,11,1
4862,25,8,3,secondary,0,108,0,0,cellular,29,apr,305,3,-1,0,11,1
4863,31,7,1,primary,0,459,1,0,cellular,7,may,623,1,293,1,14,1
4864,38,9,3,tertiary,0,110,0,0,11,17,jun,1051,3,-1,0,11,1
4865,31,9,3,tertiary,0,13711,1,0,cellular,20,0,1532,3,-1,0,11,1
4866,24,8,3,tertiary,0,3415,0,0,cellular,27,apr,97,1,-1,0,11,1
4867,24,6,3,tertiary,0,2376,0,0,cellular,27,apr,122,1,-1,0,11,1
4868,26,9,3,secondary,0,181,0,0,cellular,20,apr,158,2,-1,0,11,1
4869,73,5,2,tertiary,0,448,0,0,cellular,24,mar,136,1,-1,0,11,1
4870,29,2,2,secondary,0,714,1,1,cellular,13,may,482,2,-1,0,11,1
4871,49,0,2,secondary,0,3608,1,0,cellular,30,apr,252,1,168,1,14,1
4872,42,4,2,primary,0,5310,1,0,cellular,25,0,968,2,97,4,14,1
4873,68,5,3,tertiary,0,2144,0,0,cellular,26,jan,708,1,96,3,14,1
4874,60,4,2,tertiary,0,2281,0,0,cellular,5,feb,230,2,-1,0,11,1
4875,53,4,1,tertiary,0,2679,0,0,cellular,20,0,295,3,-1,0,11,1
4876,62,5,2,secondary,0,1495,0,0,cellular,2,feb,265,1,-1,0,11,1
4877,33,4,3,tertiary,0,1304,1,0,cellular,18,may,536,2,-1,0,11,1
4878,36,3,2,primary,0,78,1,0,telephone,30,jul,2692,9,-1,0,11,1
4879,46,7,2,primary,0,437,1,0,cellular,13,may,546,3,-1,0,11,1
4880,37,3,2,secondary,0,7433,0,1,cellular,5,feb,630,3,-1,0,11,1
4881,53,1,2,secondary,0,6112,0,0,cellular,3,feb,211,1,-1,0,11,1
4882,34,0,2,secondary,0,155,0,0,cellular,5,feb,696,2,-1,0,11,1
4883,24,1,3,secondary,0,9883,0,0,cellular,8,jul,210,5,-1,0,11,1
4884,36,4,2,tertiary,0,495,0,0,cellular,11,sep,91,1,37,5,14,1
4885,34,9,2,secondary,0,294,1,0,cellular,9,dec,265,1,184,3,14,1
4886,48,1,3,primary,0,8990,0,0,telephone,2,feb,1790,2,-1,0,11,1
4887,43,6,3,11,0,3173,0,0,11,15,may,746,1,-1,0,11,1
4888,32,9,1,tertiary,0,53,0,0,cellular,22,aug,671,2,-1,0,11,1
4889,46,1,2,secondary,0,640,1,0,cellular,12,mar,215,1,182,4,14,1
4890,32,1,3,secondary,0,217,1,0,cellular,15,may,692,3,-1,0,11,1
4891,45,1,2,primary,0,804,1,0,11,16,may,528,1,-1,0,11,1
4892,29,10,3,primary,0,1374,0,0,cellular,17,0,309,3,208,4,14,1
4893,25,4,3,tertiary,0,3,1,1,cellular,16,apr,1034,1,-1,0,11,1
4894,20,8,3,secondary,0,502,0,0,cellular,30,apr,261,1,-1,0,11,1
4895,45,1,2,secondary,0,61,1,0,11,26,may,745,4,-1,0,11,1
4896,42,0,1,secondary,0,153,1,0,11,16,may,844,1,-1,0,11,1
4897,29,1,2,secondary,0,8,1,1,cellular,10,jul,627,1,-1,0,11,1
4898,23,6,3,tertiary,0,780,0,0,cellular,16,sep,393,1,183,3,14,1
4899,37,4,2,tertiary,0,630,0,0,cellular,30,apr,315,1,87,1,14,1
4900,35,4,2,tertiary,0,2161,0,0,cellular,9,sep,569,3,-1,0,11,1
4901,61,5,2,tertiary,0,32685,0,0,cellular,2,mar,1447,2,-1,0,11,1
4902,31,4,3,tertiary,0,3384,0,0,cellular,16,sep,153,1,104,2,14,1
4903,41,4,2,primary,0,5310,1,0,cellular,17,0,984,1,-1,0,11,1
4904,34,1,1,secondary,0,383,1,0,11,13,may,2231,1,-1,0,11,1
4905,32,7,3,secondary,0,772,1,0,11,15,may,697,3,-1,0,11,1
4906,32,9,2,tertiary,0,2976,1,0,cellular,5,feb,783,1,175,5,12,1
4907,34,9,3,secondary,0,2729,1,0,cellular,18,0,835,1,-1,0,11,1
4908,35,1,2,11,0,520,1,0,cellular,17,apr,476,1,-1,0,11,1
4909,44,0,2,secondary,0,205,0,0,cellular,3,0,289,1,-1,0,11,1
4910,32,7,3,11,0,2378,0,0,cellular,17,0,1132,2,-1,0,11,1
4911,34,0,2,secondary,0,48,1,0,cellular,7,may,1806,2,287,3,13,1
4912,50,2,2,primary,0,461,1,0,11,15,may,651,32,-1,0,11,1
